params,ari_mean,ari_std,ari_median,nmi_mean,nmi_std,nmi_median,silhouette_mean,silhouette_std,silhouette_median,davies_bouldin_mean,davies_bouldin_std,davies_bouldin_median,coverage_mean,coverage_std,coverage_median,n_runs_ok,dataset,config_id
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 3, 'n_marker_agents': 3, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.2814498656994047,0.05090987883692317,0.28032999151988347,0.4533621705429533,0.03267464242823101,0.45680767892293794,-0.14022946442413325,0.04878909022802672,-0.14452248432312131,3.648592704977901,1.05243786854961,3.3522268855043382,0.9991111111111111,0.0028458329944146023,1.0,30,iris,113
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 3, 'n_marker_agents': 10, 'n_transporter_agents': 3, 'tau_percentile': 25, 'iterations': 2500}",0.2770227025169464,0.042781832857148844,0.2638610764044134,0.458790987511249,0.026505957745117836,0.4596624270719062,-0.11430565687811349,0.06724228051438368,-0.1145080589282976,3.3987045729789886,0.8674777878368511,3.1979152708828473,1.0,0.0,1.0,30,iris,115
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 3, 'n_marker_agents': 3, 'n_transporter_agents': 20, 'tau_percentile': 15, 'iterations': 2500}",0.2715308509187304,0.059153628936320195,0.2626467009235638,0.44215294857687126,0.03887482727709284,0.43470689709736005,-0.1462846741392224,0.04397679561735928,-0.14524201628709416,3.440791299705094,0.8469035623004858,3.2999135997158646,0.9973333333333333,0.010832051206181293,1.0,30,iris,112
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 3, 'n_marker_agents': 10, 'n_transporter_agents': 10, 'tau_percentile': 25, 'iterations': 2500}",0.26958073393729853,0.04373333013582117,0.2567987215394653,0.4515313484675365,0.03170626555214655,0.455871270963751,-0.11981820293377785,0.0664324449565995,-0.1179498715049476,3.640709698721713,1.2111471739895776,3.0931972958081673,1.0,0.0,1.0,30,iris,117
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 3, 'n_marker_agents': 3, 'n_transporter_agents': 3, 'tau_percentile': 25, 'iterations': 2500}",0.2694681084459252,0.04978021245509644,0.258805444305369,0.4543698441993626,0.03723188483436036,0.46009167022025094,-0.12735272977833895,0.059107135756673715,-0.13363406874448724,3.4091857779906354,1.0084629781168797,2.943128134649331,0.9997777777777778,0.001196703290474342,1.0,30,iris,109
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 3, 'n_marker_agents': 3, 'n_transporter_agents': 3, 'tau_percentile': 15, 'iterations': 2500}",0.26749804701857854,0.05053057724319127,0.26517046775240777,0.4498790750506495,0.03919235892738973,0.45187551225513267,-0.13346461853069005,0.04918533041168393,-0.13571982579382247,3.6014872580102613,0.7455962710107481,3.6323800487504334,0.9995555555555556,0.002393406580948664,1.0,30,iris,108
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 3, 'n_marker_agents': 10, 'n_transporter_agents': 3, 'tau_percentile': 15, 'iterations': 2500}",0.2661841167583929,0.045173691218863,0.25824676014783854,0.454394005117831,0.03648689346744195,0.45956084961294275,-0.1165374485262913,0.0494486210257374,-0.12630233306422733,3.5760000393351814,0.9300269091834419,3.325722321695655,1.0,0.0,1.0,30,iris,114
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 3, 'n_marker_agents': 3, 'n_transporter_agents': 10, 'tau_percentile': 25, 'iterations': 2500}",0.26507949343191745,0.05345021308534075,0.2540404652468252,0.44957924272920613,0.030634144940469253,0.44763447334554873,-0.13284530768427086,0.06843566839496625,-0.13486281218812302,3.500778138972533,1.1586035307844014,3.1804366955535155,0.9977777777777778,0.009787873575797888,1.0,30,iris,111
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 3, 'n_marker_agents': 20, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.2647006214097203,0.03612622960749979,0.2613614399705785,0.4464780792821338,0.03084099931380502,0.45154868102407036,-0.1070148431759684,0.047387507518027276,-0.09810802833081053,3.363520893621325,0.8578680838836994,3.221888110344697,1.0,0.0,1.0,30,iris,125
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 3, 'n_marker_agents': 20, 'n_transporter_agents': 3, 'tau_percentile': 25, 'iterations': 2500}",0.26251350770135184,0.03935564713994322,0.2688614622918494,0.44693453655358806,0.03158400029314611,0.45361693624510213,-0.11687212741797595,0.05549734531178085,-0.12161693483260982,3.3982251418447325,0.9098804769093644,3.085832755896316,1.0,0.0,1.0,30,iris,121
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 3, 'n_marker_agents': 10, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.2620058534104489,0.04176449698900192,0.2567684648579734,0.44792655832725703,0.03248155709456109,0.453014820620312,-0.1077776727786805,0.05849178250059574,-0.11589674242941403,3.1909516859084115,0.6798169761403117,3.1488100578897296,1.0,0.0,1.0,30,iris,119
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 3, 'n_marker_agents': 20, 'n_transporter_agents': 10, 'tau_percentile': 25, 'iterations': 2500}",0.2599856658464244,0.043164118753161805,0.25107337458285295,0.4404261549488114,0.03777922314978505,0.4533951557610165,-0.1193261127641187,0.05074654165729653,-0.12637379291779144,3.264878299297247,0.8104557505583325,3.046406045769691,1.0,0.0,1.0,30,iris,123
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 3, 'n_marker_agents': 10, 'n_transporter_agents': 10, 'tau_percentile': 15, 'iterations': 2500}",0.25916844297969716,0.04535564092201648,0.2495612607610791,0.4454998532131306,0.035589404941086096,0.4498756185806469,-0.12238120408030359,0.0519283401377204,-0.1294977331473392,3.4736808639181893,0.9131834032658692,3.399743980103265,1.0,0.0,1.0,30,iris,116
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 3, 'n_marker_agents': 3, 'n_transporter_agents': 10, 'tau_percentile': 15, 'iterations': 2500}",0.2590166949361626,0.05382178090991666,0.25401301974479784,0.43277159652930713,0.030912726829299686,0.43148085803567754,-0.15956130555175027,0.06007050865703867,-0.16227066395022588,3.5817201534220096,1.0252627663893947,3.5058941104628385,0.9995555555555555,0.0016629588385662073,1.0,30,iris,110
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 3, 'n_marker_agents': 20, 'n_transporter_agents': 20, 'tau_percentile': 15, 'iterations': 2500}",0.2588337854068479,0.03572903278311105,0.2559666662740373,0.4435199962497789,0.03313813801951432,0.4489344107233547,-0.12522078192370964,0.049097758369107763,-0.11841787048032362,3.343274680280466,0.8042808358375757,3.330127394630966,1.0,0.0,1.0,30,iris,124
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 3, 'n_marker_agents': 10, 'n_transporter_agents': 20, 'tau_percentile': 15, 'iterations': 2500}",0.253629519375662,0.046232739505888035,0.24865887262240285,0.4442407442311669,0.044400182761041025,0.44830695397914533,-0.12405781664743615,0.05973738912680367,-0.12283085904116098,3.6562123138761886,1.2610814900866187,3.262787658377605,1.0,0.0,1.0,30,iris,118
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 3, 'n_marker_agents': 20, 'n_transporter_agents': 3, 'tau_percentile': 15, 'iterations': 2500}",0.2519389311820703,0.040878415737919435,0.2483542480825901,0.4392320294716688,0.03343887220444235,0.44342273396273246,-0.1260414701038711,0.046899536051421095,-0.13374641175009042,3.616302091809127,1.1236133989873176,3.3898151480367087,1.0,0.0,1.0,30,iris,120
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 3, 'n_marker_agents': 20, 'n_transporter_agents': 10, 'tau_percentile': 15, 'iterations': 2500}",0.25140380312691335,0.03605051475449819,0.25451973227544267,0.4354122941908953,0.038528105077314384,0.45267583319193194,-0.11659755585392557,0.048813474361928885,-0.1234503089501302,3.2852771196209036,0.8659462652264428,3.2439569197811546,1.0,0.0,1.0,30,iris,122
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 5, 'n_marker_agents': 3, 'n_transporter_agents': 3, 'tau_percentile': 25, 'iterations': 2500}",0.2393111901778492,0.04649766630555097,0.2344507355525,0.4559261206183655,0.024753023508140175,0.45367520302430414,-0.10916028859799673,0.05545328444961054,-0.10822373743062147,2.7173593299432577,0.5773691739194268,2.514621907480517,1.0,0.0,1.0,30,iris,127
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 5, 'n_marker_agents': 10, 'n_transporter_agents': 3, 'tau_percentile': 25, 'iterations': 2500}",0.2381286826933823,0.03995515175665776,0.22708667616814426,0.456334026171722,0.022274621423338185,0.4565011484491375,-0.10092917413945053,0.04395317961436622,-0.09053341292198477,2.777031632238034,0.692070099310206,2.7631743753313653,1.0,0.0,1.0,30,iris,133
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 5, 'n_marker_agents': 10, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.2352427109992368,0.04130466823300326,0.227697020439885,0.45666584775063185,0.02057599976595554,0.4594454187679281,-0.09954666141115678,0.049710998285583764,-0.08741806693275085,2.691450148430924,0.5326455989062758,2.551037702531226,1.0,0.0,1.0,30,iris,137
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 5, 'n_marker_agents': 3, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.2321859863750289,0.0423146606751137,0.22192763021070264,0.4569520809197617,0.025399324684581007,0.46573242864177644,-0.1157392399507309,0.044849154436742096,-0.12465279076573413,2.672528711780653,0.420045653425554,2.65206326432798,0.9997777777777778,0.001196703290474342,1.0,30,iris,131
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 5, 'n_marker_agents': 3, 'n_transporter_agents': 10, 'tau_percentile': 25, 'iterations': 2500}",0.23129149680130684,0.04120567675657346,0.21902867825968098,0.452402459278966,0.0226164923275767,0.4522955037458326,-0.10473980266408424,0.04636877720291989,-0.10587479855706564,2.5653605640237984,0.5017107754386296,2.506692661075907,1.0,0.0,1.0,30,iris,129
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 5, 'n_marker_agents': 10, 'n_transporter_agents': 10, 'tau_percentile': 25, 'iterations': 2500}",0.22966273308477758,0.03522322490393301,0.22569013716007127,0.452776221984016,0.02036845643825455,0.4521493291925831,-0.10589043437649036,0.04266675373115074,-0.09772517933496758,2.6903832344438174,0.4998036718990981,2.6848709912654707,1.0,0.0,1.0,30,iris,135
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 5, 'n_marker_agents': 20, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.2289072378686277,0.030876409276713992,0.21629205409951874,0.4484649736911541,0.01896545529440675,0.4475675731425821,-0.09682954148241005,0.04351842089037767,-0.09656737215265121,2.5237800465475564,0.3844061379645329,2.475558444872971,1.0,0.0,1.0,30,iris,143
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 5, 'n_marker_agents': 10, 'n_transporter_agents': 20, 'tau_percentile': 15, 'iterations': 2500}",0.22782597915032382,0.03429683122612589,0.22201142580169703,0.4582705053731966,0.02518970422771412,0.4559815535743761,-0.11945917883998212,0.0559849613748952,-0.10766409234661697,2.7229683596221355,0.5084315803784395,2.585911555673831,1.0,0.0,1.0,30,iris,136
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 5, 'n_marker_agents': 20, 'n_transporter_agents': 3, 'tau_percentile': 25, 'iterations': 2500}",0.22741670888201831,0.031198576263561813,0.2270220577377713,0.4485874835121923,0.01975511885260683,0.44879254132013113,-0.09148180916280463,0.041986826215376964,-0.08674228346748084,2.5721936439542654,0.46570069728983604,2.395566030336509,1.0,0.0,1.0,30,iris,139
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 5, 'n_marker_agents': 3, 'n_transporter_agents': 3, 'tau_percentile': 15, 'iterations': 2500}",0.22730366413039513,0.04672956040964672,0.2177092694926842,0.45017760733698886,0.025827189607316645,0.44827873420230535,-0.1341591398696692,0.04339517528815489,-0.1396534488660583,2.719591756752105,0.5488997918778691,2.6375393840726473,0.9982222222222222,0.0064252587976893144,1.0,30,iris,126
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 5, 'n_marker_agents': 20, 'n_transporter_agents': 10, 'tau_percentile': 25, 'iterations': 2500}",0.22622905449731723,0.029862676416652644,0.2213196472804798,0.44910541115176184,0.01974470157236796,0.443062089656047,-0.10079744825900722,0.03466057932208145,-0.10143420645634049,2.7650940763316414,0.58072571560404,2.6166300160494753,1.0,0.0,1.0,30,iris,141
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 5, 'n_marker_agents': 3, 'n_transporter_agents': 20, 'tau_percentile': 15, 'iterations': 2500}",0.2260898656016025,0.04923539415632011,0.2181745485815058,0.4523375712143293,0.024548858199475044,0.4477401863850762,-0.14204175194143606,0.04281821843865285,-0.14140082155059142,2.655216110521237,0.43206418227937626,2.6730478616950197,0.9984444444444445,0.008376923033320334,1.0,30,iris,130
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 5, 'n_marker_agents': 10, 'n_transporter_agents': 3, 'tau_percentile': 15, 'iterations': 2500}",0.22593594578746976,0.0303572240802139,0.2232699644482653,0.4602886897314341,0.01931994427697534,0.4594424131085537,-0.11146608107364793,0.03933958527471447,-0.10842470149009613,2.7152554135947993,0.7408837516093477,2.5275001779243227,1.0,0.0,1.0,30,iris,132
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 5, 'n_marker_agents': 3, 'n_transporter_agents': 10, 'tau_percentile': 15, 'iterations': 2500}",0.22570167170285735,0.04640173519886588,0.21557406013335575,0.4518755729133371,0.02528435896571801,0.45236190188429554,-0.15503556986857311,0.04741573405522745,-0.15309742846849064,2.745918233436685,0.7452422662213651,2.6374637451462513,0.9975555555555555,0.010816083132122638,1.0,30,iris,128
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 5, 'n_marker_agents': 20, 'n_transporter_agents': 20, 'tau_percentile': 15, 'iterations': 2500}",0.2247367929747189,0.03412100609094867,0.21438514936032632,0.4546543710179221,0.025913384547532354,0.4581953211028731,-0.11770347939628123,0.05545195375824596,-0.11772533442743055,2.5564681379819563,0.3641642031713142,2.5310447094423223,1.0,0.0,1.0,30,iris,142
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 5, 'n_marker_agents': 10, 'n_transporter_agents': 10, 'tau_percentile': 15, 'iterations': 2500}",0.22401102256857192,0.03190601761284334,0.2226619200255831,0.4532095071529649,0.02048799967299729,0.4541399726668143,-0.12365424738087265,0.041690562547205656,-0.11493170343354558,2.5934525321641897,0.42550413519537333,2.543314212828311,1.0,0.0,1.0,30,iris,134
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 5, 'n_marker_agents': 20, 'n_transporter_agents': 10, 'tau_percentile': 15, 'iterations': 2500}",0.22199065264564186,0.03755222268547033,0.22207489167975022,0.4532953059230144,0.02741882382211613,0.4576791990798548,-0.11132921831154857,0.05381065011775555,-0.10909020203899361,2.6840867718903225,0.5194101822791611,2.612778193087064,1.0,0.0,1.0,30,iris,140
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 5, 'n_marker_agents': 20, 'n_transporter_agents': 3, 'tau_percentile': 15, 'iterations': 2500}",0.221633786146964,0.029372785535659973,0.21789218765226048,0.4539935995134927,0.019728826368897664,0.453715007568017,-0.11569835577355427,0.04000427334963246,-0.115504781991117,2.744857565865787,0.6074440684665632,2.627934072940043,1.0,0.0,1.0,30,iris,138
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 8, 'n_marker_agents': 20, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.2147179149458783,0.030484563223082465,0.20686300020492854,0.45214222400362075,0.016159733946486447,0.45213527753423277,-0.08158392121667622,0.026957722577177948,-0.08599469400673909,2.1310825268590308,0.2595565184048855,2.089944955111556,1.0,0.0,1.0,30,iris,161
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 8, 'n_marker_agents': 20, 'n_transporter_agents': 3, 'tau_percentile': 25, 'iterations': 2500}",0.21147825777675347,0.028950346772654567,0.2071831155169795,0.45474695641094787,0.01749794881325346,0.4527646277510109,-0.08063789729538044,0.03607453857735126,-0.07504081200932528,2.2188181779760168,0.5039922831391682,2.0446724499551485,1.0,0.0,1.0,30,iris,157
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 8, 'n_marker_agents': 10, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.21026706233659764,0.03371915923069534,0.20668299738776597,0.45197062145402633,0.020887152475228345,0.45082828265047936,-0.0933058347196041,0.045871553280636974,-0.08810939062871526,2.1539688360522087,0.32366043596717614,2.07702348730761,1.0,0.0,1.0,30,iris,155
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 8, 'n_marker_agents': 3, 'n_transporter_agents': 10, 'tau_percentile': 25, 'iterations': 2500}",0.21002637050898496,0.03860196286161836,0.2007710542756586,0.447778951279644,0.022263812807346357,0.4449893905440834,-0.10916991656854715,0.04079110230981628,-0.10659814167647824,2.3757558656566977,0.42817974981372986,2.3939198541819557,0.996,0.011750492503468707,1.0,30,iris,147
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 8, 'n_marker_agents': 3, 'n_transporter_agents': 3, 'tau_percentile': 25, 'iterations': 2500}",0.2090711953941428,0.03887450316882386,0.19650110965366635,0.4512903568911062,0.021034422857394652,0.44888378582313704,-0.08929132391768123,0.046708460243098944,-0.08203315815149366,2.2883913135227876,0.40029715963004014,2.2519831888695157,0.9982222222222222,0.005946261404559842,1.0,30,iris,145
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 8, 'n_marker_agents': 10, 'n_transporter_agents': 10, 'tau_percentile': 25, 'iterations': 2500}",0.2089074391666577,0.029199582376463105,0.20632220722645905,0.44848031420869533,0.015034102287114166,0.4502648673236884,-0.08582681240608575,0.033549763433010533,-0.08434407650682978,2.170861677355686,0.28386783041068164,2.1421583303510037,1.0,0.0,1.0,30,iris,153
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 8, 'n_marker_agents': 10, 'n_transporter_agents': 3, 'tau_percentile': 25, 'iterations': 2500}",0.208166385884926,0.027940978730917516,0.20267985456113075,0.44806291987713937,0.016200693040363503,0.44610060567015186,-0.08860095961807285,0.03583681124653956,-0.09049969224127968,2.2605096036003984,0.47155702170887764,2.2025814428277983,1.0,0.0,1.0,30,iris,151
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 8, 'n_marker_agents': 20, 'n_transporter_agents': 10, 'tau_percentile': 25, 'iterations': 2500}",0.2054277521835894,0.03313395503396019,0.20231721786539242,0.4490171695742557,0.02093261323623231,0.4486016267297911,-0.08101112067106583,0.03554078702487809,-0.08324718912985415,2.1010067946548663,0.3136739523558092,2.0770425593235586,1.0,0.0,1.0,30,iris,159
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 8, 'n_marker_agents': 3, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.203168706946704,0.034784985103766805,0.19454597576152133,0.44995039192634617,0.02264176842911338,0.45258587872576317,-0.10849428301688165,0.04729019009976623,-0.11080306515150348,2.3424886941417853,0.3938439363653141,2.238351547198672,1.0,0.0,1.0,30,iris,149
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 8, 'n_marker_agents': 20, 'n_transporter_agents': 20, 'tau_percentile': 15, 'iterations': 2500}",0.19277088994206226,0.025855976383913137,0.18593974298740035,0.4591827534888176,0.015060520352956217,0.4591939502348731,-0.09715011372051012,0.03799106733292991,-0.09859019267901026,2.0084259184477924,0.3459282574785376,1.943037732819092,1.0,0.0,1.0,30,iris,160
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 8, 'n_marker_agents': 3, 'n_transporter_agents': 20, 'tau_percentile': 15, 'iterations': 2500}",0.19074052377609585,0.03831493977579067,0.1908190070232712,0.4562610472700623,0.023445834555565072,0.45656882171937896,-0.11470119633887058,0.04383509228443338,-0.12505719006094046,2.1882406481173486,0.42047060529248753,2.162733019125637,0.9977777777777778,0.0060450980038824174,1.0,30,iris,148
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 8, 'n_marker_agents': 10, 'n_transporter_agents': 3, 'tau_percentile': 15, 'iterations': 2500}",0.1906435234006406,0.02758379335701375,0.183709659574295,0.4607129835345057,0.016036631273156375,0.46199283983060613,-0.1081095438722079,0.03558108608864384,-0.11573012053711837,2.1538409218059953,0.3992843981820342,2.1315723134577054,1.0,0.0,1.0,30,iris,150
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 8, 'n_marker_agents': 20, 'n_transporter_agents': 10, 'tau_percentile': 15, 'iterations': 2500}",0.1877243723759151,0.03080829718497051,0.1826039034443709,0.45626312344519704,0.020640360330618703,0.4593040867270107,-0.09516781233003052,0.039279167950410816,-0.09498279121734932,2.0610420171897443,0.32681851597710687,2.0648276719822194,1.0,0.0,1.0,30,iris,158
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 8, 'n_marker_agents': 3, 'n_transporter_agents': 3, 'tau_percentile': 15, 'iterations': 2500}",0.1873748376523008,0.03336061223742703,0.1774483174528206,0.45632551454409803,0.022797889176429404,0.45664252178735426,-0.12647671835101257,0.04799731543946784,-0.12798815148506282,2.1274749531748354,0.3962630019977665,2.0138692895465384,0.9984444444444445,0.004103596736137652,1.0,30,iris,144
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 8, 'n_marker_agents': 10, 'n_transporter_agents': 10, 'tau_percentile': 15, 'iterations': 2500}",0.18690969112716935,0.024179953601813395,0.18519472736379444,0.45886210281956763,0.0164374705392869,0.45888635853803117,-0.10250812778700359,0.0385325904344989,-0.10040640573614419,2.168715058210383,0.29564850077609556,2.0966669260555504,1.0,0.0,1.0,30,iris,152
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 8, 'n_marker_agents': 20, 'n_transporter_agents': 3, 'tau_percentile': 15, 'iterations': 2500}",0.18687057931234163,0.029357558745530362,0.18097034188726985,0.45800178838962396,0.019583849805485,0.45646805743765273,-0.09710552606486217,0.04007953189209208,-0.091848231395402,2.135296582252678,0.34654275487118064,2.0855002423957014,1.0,0.0,1.0,30,iris,156
"{'grid_scale': 4.0, 'beacon_radius': 12, 'local_beacon_cap': 8, 'n_marker_agents': 3, 'n_transporter_agents': 10, 'tau_percentile': 15, 'iterations': 2500}",0.1863136696735717,0.026374215987216777,0.18653636162107057,0.45483517481033764,0.019273840278819017,0.45502464630959083,-0.11452801104984811,0.03896784901538126,-0.11661758076110512,2.2151893795881468,0.38040741361565017,2.2032578376253333,0.9988888888888888,0.003880944265905113,1.0,30,iris,146
